trade_date,entry_time,exit_time,model_version,account,strategy_name,bot_name,ab_mode,symbol,instrument,direction,contracts,entry_price,exit_price,gross_pnl,net_pnl,ticks,win_loss,exit_reason,initial_stop_price,initial_stop_distance,entry_regime,entry_macro,entry_hmm,entry_phase,entry_confidence,entry_reason_code,broad_agree,v3c_regime_at_entry,trade_duration_min,r_multiple,risk_reward_actual,session_trade_rank,daily_pnl_running,export_timestamp,data_quality_flag
2026-05-05,2026-05-05 11:57:16,2026-05-05 11:57:38,V3C,SimMomo1,MomentumSlopeStrategy v1.2,OG_MomentumSlope_v1_2,N/A,NQ,NQ JUN26,SHORT,1,28130.5,28122.0,165.64,161.28,32.3,WIN,TARGET_HIT,28142.5,240.0,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,MID_MORNING_DISCOVERY,70,DEVELOPING_INITIATIVE_PHASE_AWARE,0,TREND_COMPRESSION,0.37,0.67,0.67,11,308.96,2026-05-05 16:38:01,OK
2026-05-05,2026-05-05 11:57:17,2026-05-05 11:57:38,V3C,SimMomo1,MomentumSlopeStrategy v1.2,15 Range Momentum V1A,N/A,NQ,NQ JUN26,LONG,2,28130.0,28122.0,-320.0,-320.0,-32.0,LOSS,TARGET_HIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,MID_MORNING_DISCOVERY,70,DEVELOPING_INITIATIVE_PHASE_AWARE,0,TREND_COMPRESSION,0.35,,,12,-11.04,2026-05-05 16:38:01,OK
2026-05-05,2026-05-05 11:57:38,2026-05-05 11:59:53,V3C,SimMomo1,MomentumSlopeStrategy v1.2,15 Range Momentum V1A,N/A,NQ,NQ JUN26,LONG,2,28121.25,28124.25,120.0,120.0,12.0,WIN,SLOPE_EXIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,MID_MORNING_DISCOVERY,70,DEVELOPING_INITIATIVE_PHASE_AWARE,0,TREND_COMPRESSION,2.25,,,13,108.96,2026-05-05 16:38:01,OK
2026-05-05,2026-05-05 11:57:38,2026-05-05 11:59:53,V3C,SimMomo1,MomentumSlopeStrategy v1.2,OG_MomentumSlope_v1_2,N/A,NQ,NQ JUN26,SHORT,1,28121.25,28124.25,-64.36,-68.72,-13.7,LOSS,SLOPE_EXIT,28133.75,250.0,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,MID_MORNING_DISCOVERY,70,DEVELOPING_INITIATIVE_PHASE_AWARE,0,TREND_COMPRESSION,2.25,-0.27,-0.27,14,40.24,2026-05-05 16:38:01,OK
2026-05-05,2026-05-05 12:05:04,2026-05-05 12:11:03,V3C,SimMomo1,MomentumSlopeStrategy v1.2,OG_MomentumSlope_v1_2,N/A,NQ,NQ JUN26,LONG,1,28139.0,28147.5,165.64,161.28,32.3,WIN,TARGET_HIT,28127.0,240.0,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,MID_MORNING_DISCOVERY,70,DEVELOPING_INITIATIVE_PHASE_AWARE,0,TREND_COMPRESSION,5.98,0.67,0.67,15,201.52,2026-05-05 16:38:01,OK
2026-05-05,2026-05-05 12:05:04,2026-05-05 12:11:03,V3C,SimMomo1,MomentumSlopeStrategy v1.2,15 Range Momentum V1A,N/A,NQ,NQ JUN26,LONG,2,28139.0,28147.5,340.0,340.0,34.0,WIN,TARGET_HIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,MID_MORNING_DISCOVERY,70,DEVELOPING_INITIATIVE_PHASE_AWARE,0,TREND_COMPRESSION,5.98,,,16,541.52,2026-05-05 16:38:01,OK
2026-05-05,2026-05-05 12:55:42,2026-05-05 12:57:00,V3C,SimMomo1,MomentumSlopeStrategy v1.2,15 Range Momentum V1A,N/A,NQ,NQ JUN26,LONG,2,28133.25,28133.0,-10.0,-10.0,-1.0,LOSS,SLOPE_EXIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,1.3,,,17,531.52,2026-05-05 16:38:01,OK
2026-05-05,2026-05-05 12:55:42,2026-05-05 12:57:00,V3C,SimMomo1,MomentumSlopeStrategy v1.2,OG_MomentumSlope_v1_2,N/A,NQ,NQ JUN26,LONG,1,28132.75,28133.0,0.64,-3.72,-0.7,LOSS,SLOPE_EXIT,28120.5,245.0,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,1.3,-0.02,-0.02,18,527.8,2026-05-05 16:38:01,OK
2026-05-05,2026-05-05 12:59:49,2026-05-05 13:03:34,V3C,SimMomo1,MomentumSlopeStrategy v1.2,OG_MomentumSlope_v1_2,N/A,NQ,NQ JUN26,SHORT,1,28124.25,28129.25,-104.36,-108.72,-21.7,LOSS,SLOPE_EXIT,28136.25,240.0,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,3.75,-0.45,-0.45,19,419.08,2026-05-05 16:38:01,OK
2026-05-05,2026-05-05 14:39:15,2026-05-05 14:41:00,V3C,SimMomo1,MomentumSlopeStrategy v1.2,OG_MomentumSlope_v1_2,N/A,NQ,NQ JUN26,SHORT,1,28171.25,28174.0,-59.36,-63.72,-12.7,LOSS,SLOPE_EXIT,28183.5,245.0,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,AFTERNOON_TREND_TEST,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,1.75,-0.26,-0.26,20,355.36,2026-05-05 16:38:01,OK
2026-05-05,2026-05-05 14:39:16,2026-05-05 14:41:00,V3C,SimMomo1,MomentumSlopeStrategy v1.2,15 Range Momentum V1A,N/A,NQ,NQ JUN26,LONG,2,28171.25,28174.0,110.0,110.0,11.0,WIN,SLOPE_EXIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,AFTERNOON_TREND_TEST,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,1.73,,,21,465.36,2026-05-05 16:38:01,OK
2026-05-05,2026-05-05 14:42:05,2026-05-05 14:44:00,V3C,SimMomo1,MomentumSlopeStrategy v1.2,15 Range Momentum V1A,N/A,NQ,NQ JUN26,LONG,2,28177.0,28176.5,-20.0,-20.0,-2.0,LOSS,SLOPE_EXIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,AFTERNOON_TREND_TEST,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,1.92,,,22,445.36,2026-05-05 16:38:01,OK
2026-05-05,2026-05-05 14:42:05,2026-05-05 14:44:00,V3C,SimMomo1,MomentumSlopeStrategy v1.2,OG_MomentumSlope_v1_2,N/A,NQ,NQ JUN26,LONG,1,28177.0,28176.5,-14.36,-18.72,-3.7,LOSS,SLOPE_EXIT,28165.0,240.0,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,AFTERNOON_TREND_TEST,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,1.92,-0.08,-0.08,23,426.64,2026-05-05 16:38:01,OK
2026-05-05,2026-05-05 14:45:31,2026-05-05 14:47:00,V3C,SimMomo1,MomentumSlopeStrategy v1.2,OG_MomentumSlope_v1_2,N/A,NQ,NQ JUN26,SHORT,1,28173.0,28174.0,-24.36,-28.72,-5.7,LOSS,SLOPE_EXIT,28185.0,240.0,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,AFTERNOON_TREND_TEST,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,1.48,-0.12,-0.12,24,397.92,2026-05-05 16:38:01,OK
2026-05-05,2026-05-05 14:45:32,2026-05-05 14:47:00,V3C,SimMomo1,MomentumSlopeStrategy v1.2,15 Range Momentum V1A,N/A,NQ,NQ JUN26,LONG,2,28173.25,28174.0,30.0,30.0,3.0,WIN,SLOPE_EXIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,AFTERNOON_TREND_TEST,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,1.47,,,25,427.92,2026-05-05 16:38:01,OK
2026-05-05,2026-05-05 15:01:16,2026-05-05 15:03:51,V3C,SimMomo1,MomentumSlopeStrategy v1.2,OG_MomentumSlope_v1_2,N/A,NQ,NQ JUN26,LONG,1,28173.75,28163.25,-214.36,-218.72,-43.7,LOSS,SLOPE_EXIT,28161.5,245.0,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,AFTERNOON_TREND_TEST,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,2.58,-0.89,-0.89,26,209.2,2026-05-05 16:38:01,OK
2026-05-05,2026-05-05 15:01:17,2026-05-05 15:03:51,V3C,SimMomo1,MomentumSlopeStrategy v1.2,15 Range Momentum V1A,N/A,NQ,NQ JUN26,LONG,2,28173.75,28163.25,-420.0,-420.0,-42.0,LOSS,SLOPE_EXIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,AFTERNOON_TREND_TEST,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,2.57,,,27,-210.8,2026-05-05 16:38:01,OK
2026-05-05,2026-05-05 12:28:01,2026-05-05 12:39:59,V3C,SimMomo2,MomentumSlopeStrategy v1.3,OG_MomentumSlope_v1_2,N/A,NQ,NQ JUN26,SHORT,1,28100.0,28098.0,40.0,40.0,8.0,WIN,SLOPE_EXIT,28134.25,685.0,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,11.97,0.06,0.06,1,40.0,2026-05-05 16:38:01,OK
2026-05-05,2026-05-05 12:47:29,2026-05-05 12:59:59,V3C,SimMomo2,MomentumSlopeStrategy v1.3,OG_MomentumSlope_v1_2,N/A,NQ,NQ JUN26,LONG,1,28124.5,28125.75,25.0,25.0,5.0,WIN,SLOPE_EXIT,28090.25,685.0,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,12.5,0.04,0.04,2,65.0,2026-05-05 16:38:01,OK
2026-05-05,2026-05-05 12:59:50,2026-05-05 12:59:59,V3C,SimMomo2,MomentumSlopeStrategy v1.3,15 Range Momentum V1A,N/A,NQ,NQ JUN26,LONG,2,28124.25,28125.75,60.0,60.0,6.0,WIN,SLOPE_EXIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,0.15,,,3,125.0,2026-05-05 16:38:01,OK
2026-05-05,2026-05-05 12:05:04,2026-05-05 12:27:28,V3C,SimV3C-NQ-2A,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast ,N/A,NQ,NQ JUN26,LONG,1,28139.0,28123.0,-320.0,-320.0,-64.0,LOSS,Stop loss,28123.0,320.0,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,MID_MORNING_DISCOVERY,70,DEVELOPING_INITIATIVE_PHASE_AWARE,0,TREND_COMPRESSION,22.4,-1.0,-1.0,1,-320.0,2026-05-05 16:38:01,OK
2026-05-05,2026-05-05 12:20:00,2026-05-05 12:27:28,V3C,SimV3C-NQ-2A,NQ VC3-A Compression Fast,15 Range Momentum V1A,N/A,NQ,NQ JUN26,SHORT,1,28139.5,28123.0,330.0,330.0,66.0,WIN,STOP_HIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,7.47,,,2,10.0,2026-05-05 16:38:01,OK
2026-05-05,2026-05-05 12:28:53,2026-05-05 12:39:59,V3C,SimV3C-NQ-2A,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast ,N/A,NQ,NQ JUN26,LONG,1,28113.75,28098.0,-315.0,-315.0,-63.0,LOSS,Stop loss,28098.0,315.0,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,11.1,-1.0,-1.0,3,-305.0,2026-05-05 16:38:01,OK
2026-05-05,2026-05-05 12:44:48,2026-05-05 12:47:28,V3C,SimV3C-NQ-2A,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast ,N/A,NQ,NQ JUN26,LONG,1,28108.75,28124.5,315.0,315.0,63.0,WIN,Profit target,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,2.67,,,4,10.0,2026-05-05 16:38:01,OK
2026-05-05,2026-05-05 13:04:20,2026-05-05 13:08:56,V3C,SimV3C-NQ-2A,NQ VC3-A Compression Fast,15 Range Momentum V1A,N/A,NQ,NQ JUN26,LONG,1,28134.5,28118.75,-315.0,-315.0,-63.0,LOSS,STOP_HIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,4.6,,,5,-305.0,2026-05-05 16:38:01,OK
2026-05-05,2026-05-05 13:04:20,2026-05-05 13:04:20,V3C,SimV3C-NQ-2A,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast ,N/A,NQ,NQ JUN26,LONG,1,28134.5,28118.75,-315.0,-315.0,-63.0,LOSS,Stop loss,28118.75,315.0,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,0.0,-1.0,-1.0,6,-620.0,2026-05-05 16:38:01,OK
2026-05-05,2026-05-05 13:15:01,2026-05-05 13:18:33,V3C,SimV3C-NQ-2A,NQ VC3-A Compression Fast,NQ VC3-A Compression Fast ,N/A,NQ,NQ JUN26,LONG,1,28124.0,28139.75,315.0,315.0,63.0,WIN,Profit target,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,POST_LUNCH_ROTATION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,3.53,,,7,-305.0,2026-05-05 16:38:01,OK
2026-05-05,2026-05-05 12:00:06,2026-05-05 12:01:11,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,15 Range Momentum V1A,N/A,NQ,NQ JUN26,LONG,1,28132.25,28122.75,-190.0,-190.0,-38.0,LOSS,STOP_HIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,MID_MORNING_DISCOVERY,70,DEVELOPING_INITIATIVE_PHASE_AWARE,0,TREND_COMPRESSION,1.08,,,1,-190.0,2026-05-05 16:38:01,OK
2026-05-05,2026-05-05 12:00:06,2026-05-05 12:00:06,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,28132.25,28122.75,-190.0,-190.0,-38.0,LOSS,Stop loss,28122.75,190.0,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,MID_MORNING_DISCOVERY,70,DEVELOPING_INITIATIVE_PHASE_AWARE,0,TREND_COMPRESSION,0.0,-1.0,-1.0,2,-380.0,2026-05-05 16:38:01,OK
2026-05-05,2026-05-05 12:28:53,2026-05-05 12:31:30,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,28113.75,28104.25,-190.0,-190.0,-38.0,LOSS,Stop loss,28104.25,190.0,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,2.62,-1.0,-1.0,3,-570.0,2026-05-05 16:38:01,OK
2026-05-05,2026-05-05 12:32:50,2026-05-05 12:35:53,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,28112.75,28122.25,190.0,190.0,38.0,WIN,Profit target,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,3.05,,,4,-380.0,2026-05-05 16:38:01,OK
2026-05-05,2026-05-05 12:45:33,2026-05-05 12:47:12,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,28113.0,28122.5,190.0,190.0,38.0,WIN,Profit target,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,1.65,,,5,-190.0,2026-05-05 16:38:01,OK
2026-05-05,2026-05-05 12:47:13,2026-05-05 12:47:28,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,15 Range Momentum V1A,N/A,NQ,NQ JUN26,LONG,1,28120.75,28122.5,35.0,35.0,7.0,WIN,TARGET_HIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,0.25,,,6,-155.0,2026-05-05 16:38:01,OK
2026-05-05,2026-05-05 13:12:11,2026-05-05 13:15:29,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,28121.5,28131.25,195.0,195.0,39.0,WIN,Profit target,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,POST_LUNCH_ROTATION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,3.3,,,7,40.0,2026-05-05 16:38:01,OK
2026-05-05,2026-05-05 13:18:00,2026-05-05 13:18:18,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,15 Range Momentum V1A,N/A,NQ,NQ JUN26,LONG,1,28128.5,28131.25,55.0,55.0,11.0,WIN,TARGET_HIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,POST_LUNCH_ROTATION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,0.3,,,8,95.0,2026-05-05 16:38:01,OK
2026-05-05,2026-05-05 15:58:17,2026-05-05 16:00:03,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,15 Range Momentum V1A,N/A,NQ,NQ JUN26,LONG,1,28133.0,28135.25,45.0,45.0,9.0,WIN,SESSION_CLOSE,,,TRANSITION,BRACKET_MACRO,TrendDown,LATE_DAY_CONVICTION,50,NO_CLEAR_STAGE_C_ALIGNMENT,0,TREND_COMPRESSION,1.77,,,9,140.0,2026-05-05 16:38:01,OK
2026-05-05,2026-05-05 12:36:29,2026-05-05 12:36:29,V3C,SimV3C-NQ-2C,V3_Compression_Sniper_V3C,NQ V3C Compression Sniper C 20-40-60,N/A,NQ,NQ JUN26,LONG,1,28128.75,28099.5,-585.0,-585.0,-117.0,LOSS,Stop loss,28099.5,585.0,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,0.0,-1.0,-1.0,1,-585.0,2026-05-05 16:38:01,OK
2026-05-05,2026-05-05 12:36:29,2026-05-05 12:39:46,V3C,SimV3C-NQ-2C,V3_Compression_Sniper_V3C,15 Range Momentum V1A,N/A,NQ,NQ JUN26,LONG,1,28128.75,28099.5,-585.0,-585.0,-117.0,LOSS,STOP_HIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,3.28,,,2,-1170.0,2026-05-05 16:38:01,OK
2026-05-05,2026-05-05 12:47:55,2026-05-05 13:51:40,V3C,SimV3C-NQ-2C,V3_Compression_Sniper_V3C,NQ V3C Compression Sniper C 20-40-60,N/A,NQ,NQ JUN26,LONG,1,28129.0,28161.5,650.0,650.0,130.0,WIN,Profit target,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,63.75,,,3,-520.0,2026-05-05 16:38:01,OK
2026-05-05,2026-05-05 12:30:00,2026-05-05 12:40:00,V3C,SimV3C-NQ-4A,Momo_V3C,Momo 5M OG,N/A,NQ,NQ JUN26,SHORT,1,28108.0,28109.75,-35.0,-35.0,-7.0,LOSS,SlopeX,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,10.0,,,1,-35.0,2026-05-05 16:38:01,OK
2026-05-05,2026-05-05 12:32:50,2026-05-05 12:35:01,V3C,SimV3C-NQ-4A,Momo_V3C,15 Range Momentum V1A,N/A,NQ,NQ JUN26,LONG,1,28112.75,28109.75,-60.0,-60.0,-12.0,LOSS,SLOPE_EXIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,2.18,,,2,-95.0,2026-05-05 16:38:01,OK
2026-05-05,2026-05-05 12:50:00,2026-05-05 13:00:00,V3C,SimV3C-NQ-4A,Momo_V3C,Momo 5M OG,N/A,NQ,NQ JUN26,LONG,1,28120.75,28123.0,45.0,45.0,9.0,WIN,SlopeX,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,10.0,,,3,-50.0,2026-05-05 16:38:01,OK
