trade_date,entry_time,exit_time,model_version,account,strategy_name,bot_name,ab_mode,symbol,instrument,direction,contracts,entry_price,exit_price,gross_pnl,net_pnl,ticks,win_loss,exit_reason,initial_stop_price,initial_stop_distance,export_timestamp
2026-04-22,2026-04-22 14:25:00,2026-04-22 14:30:00,V3C,SimV3C-NQ-5A,NQ.ADX.DI.5m.V3C - 5A,NQ.ADX.DI.5m.V3C - 5A,N/A,NQ,NQ JUN26,SHORT,1,27006.7500,26997.2500,190.00,190.00,38.0,WIN,Profit target,,,2026-05-07 15:07:34
2026-04-22,2026-04-22 14:45:00,2026-04-22 14:45:00,V3C,SimV3C-NQ-5A,NQ.ADX.DI.5m.V3C - 5A,NQ.ADX.DI.5m.V3C - 5A,N/A,NQ,NQ JUN26,LONG,1,27025.2500,27034.5000,185.00,185.00,37.0,WIN,Profit target,,,2026-05-07 15:07:34
2026-04-22,2026-04-22 15:00:00,2026-04-22 15:00:00,V3C,SimV3C-NQ-5A,NQ.ADX.DI.5m.V3C - 5A,NQ.ADX.DI.5m.V3C - 5A,N/A,NQ,NQ JUN26,SHORT,1,27013.5000,27005.2500,165.00,165.00,33.0,WIN,Profit target,,,2026-05-07 15:07:34
2026-04-23,2026-04-23 09:35:00,2026-04-23 09:35:00,V3C,SimV3C-NQ-5A,NQ.ADX.DI.5m.V3C - 5A,NQ.ADX.DI.5m.V3C - 5A,N/A,NQ,NQ JUN26,SHORT,1,27002.7500,27029.5000,-535.00,-535.00,-107.0,LOSS,Stop loss,,,2026-05-07 15:07:34
2026-04-23,2026-04-23 14:40:00,2026-04-23 14:45:00,V3C,SimV3C-NQ-5A,NQ.ADX.DI.5m.V3C - 5A,NQ.ADX.DI.5m.V3C - 5A,N/A,NQ,NQ JUN26,LONG,1,26959.7500,26947.0000,-255.00,-255.00,-51.0,LOSS,StopX,,,2026-05-07 15:07:34
2026-04-24,2026-04-24 13:35:00,2026-04-24 13:35:00,V3C,SimV3C-NQ-5A,NQ.ADX.DI.5m.V3C - 5A,NQ.ADX.DI.5m.V3C - 5A,N/A,NQ,NQ JUN26,SHORT,1,27392.7500,27419.2500,-530.00,-530.00,-106.0,LOSS,Stop loss,,,2026-05-07 15:07:34
2026-04-24,2026-04-24 13:40:00,2026-04-24 13:40:00,V3C,SimV3C-NQ-5A,NQ.ADX.DI.5m.V3C - 5A,NQ.ADX.DI.5m.V3C - 5A,N/A,NQ,NQ JUN26,LONG,1,27397.0000,27408.7500,235.00,235.00,47.0,WIN,Profit target,,,2026-05-07 15:07:34
2026-04-24,2026-04-24 14:25:00,2026-04-24 14:30:00,V3C,SimV3C-NQ-5A,NQ.ADX.DI.5m.V3C - 5A,NQ.ADX.DI.5m.V3C - 5A,N/A,NQ,NQ JUN26,SHORT,1,27395.0000,27388.2500,135.00,135.00,27.0,WIN,StopX,,,2026-05-07 15:07:34
2026-04-28,2026-04-28 13:35:00,2026-04-28 13:40:00,V3C,SimV3C-NQ-5A,NQ.ADX.DI.5m.V3C - 5A,NQ.ADX.DI.5m.V3C - 5A,N/A,NQ,NQ JUN26,LONG,1,27103.7500,27116.7500,260.00,260.00,52.0,WIN,Profit target,,,2026-05-07 15:07:34
2026-04-29,2026-04-29 11:10:00,2026-04-29 11:10:00,V3C,SimV3C-NQ-5A,NQ.ADX.DI.5m.V3C - 5A,NQ.ADX.DI.5m.V3C - 5A,N/A,NQ,NQ JUN26,SHORT,1,27249.5000,27236.2500,265.00,265.00,53.0,WIN,Profit target,,,2026-05-07 15:07:34
2026-05-01,2026-05-01 11:05:00,2026-05-01 11:10:00,V3C,SimV3C-NQ-5A,NQ.ADX.DI.5m.V3C - 5A,NQ.ADX.DI.5m.V3C - 5A,N/A,NQ,NQ JUN26,SHORT,1,27795.2500,27832.7500,-750.00,-750.00,-150.0,LOSS,Stop loss,,,2026-05-07 15:07:34
2026-05-01,2026-05-01 11:15:00,2026-05-01 11:20:00,V3C,SimV3C-NQ-5A,NQ.ADX.DI.5m.V3C - 5A,NQ.ADX.DI.5m.V3C - 5A,N/A,NQ,NQ JUN26,LONG,1,27837.2500,27855.2500,360.00,360.00,72.0,WIN,Profit target,,,2026-05-07 15:07:34
2026-05-04,2026-05-04 09:35:00,2026-05-04 09:35:00,V3C,SimV3C-NQ-5A,NQ.ADX.DI.5m.V3C - 5A,NQ.ADX.DI.5m.V3C - 5A,N/A,NQ,NQ JUN26,LONG,1,27828.2500,27838.0000,195.00,195.00,39.0,WIN,Profit target,,,2026-05-07 15:07:34
2026-05-04,2026-05-04 11:00:00,2026-05-04 11:00:00,V3C,SimV3C-NQ-5A,NQ.ADX.DI.5m.V3C - 5A,NQ.ADX.DI.5m.V3C - 5A,N/A,NQ,NQ JUN26,SHORT,1,27881.5000,27913.5000,-640.00,-640.00,-128.0,LOSS,Stop loss,,,2026-05-07 15:07:34
2026-05-04,2026-05-04 13:25:00,2026-05-04 13:30:00,V3C,SimV3C-NQ-5A,NQ.ADX.DI.5m.V3C - 5A,NQ.ADX.DI.5m.V3C - 5A,N/A,NQ,NQ JUN26,LONG,1,27796.7500,27792.7500,-80.00,-80.00,-16.0,LOSS,StopX,,,2026-05-07 15:07:34
2026-05-04,2026-05-04 14:00:00,2026-05-04 14:00:00,V3C,SimV3C-NQ-5A,NQ.ADX.DI.5m.V3C - 5A,NQ.ADX.DI.5m.V3C - 5A,N/A,NQ,NQ JUN26,LONG,1,27792.7500,27807.0000,285.00,285.00,57.0,WIN,Profit target,,,2026-05-07 15:07:34
2026-05-05,2026-05-05 12:30:00,2026-05-05 12:30:00,V3C,SimV3C-NQ-5A,NQ.ADX.DI.5m.V3C - 5A,NQ.ADX.DI.5m.V3C - 5A,N/A,NQ,NQ JUN26,SHORT,1,28115.2500,28104.7500,210.00,210.00,42.0,WIN,Profit target,,,2026-05-07 15:07:34
2026-05-05,2026-05-05 12:50:00,2026-05-05 12:55:00,V3C,SimV3C-NQ-5A,NQ.ADX.DI.5m.V3C - 5A,NQ.ADX.DI.5m.V3C - 5A,N/A,NQ,NQ JUN26,LONG,1,28123.0000,28133.2500,205.00,205.00,41.0,WIN,Profit target,,,2026-05-07 15:07:34
2026-05-06,2026-05-06 09:35:00,2026-05-06 09:35:00,V3C,SimV3C-NQ-5A,NQ.ADX.DI.5m.V3C - 5A,NQ.ADX.DI.5m.V3C - 5A,N/A,NQ,NQ JUN26,LONG,1,28445.0000,28409.0000,-720.00,-720.00,-144.0,LOSS,Stop loss,,,2026-05-07 15:07:34
2026-05-07,2026-05-07 09:35:00,2026-05-07 09:35:00,V3C,SimV3C-NQ-5A,NQ.ADX.DI.5m.V3C - 5A,NQ.ADX.DI.5m.V3C - 5A,N/A,NQ,NQ JUN26,LONG,1,28760.5000,28772.7500,245.00,245.00,49.0,WIN,Profit target,,,2026-05-07 15:07:34
2026-05-07,2026-05-07 11:30:00,2026-05-07 11:30:00,V3C,SimV3C-NQ-5A,NQ.ADX.DI.5m.V3C - 5A,NQ.ADX.DI.5m.V3C - 5A,N/A,NQ,NQ JUN26,SHORT,1,28854.0000,28886.2500,-645.00,-645.00,-129.0,LOSS,Stop loss,,,2026-05-07 15:07:34
2026-05-07,2026-05-07 11:35:00,2026-05-07 11:45:00,V3C,SimV3C-NQ-5A,NQ.ADX.DI.5m.V3C - 5A,NQ.ADX.DI.5m.V3C - 5A,N/A,NQ,NQ JUN26,LONG,1,28888.5000,28879.0000,-190.00,-190.00,-38.0,LOSS,StopX,,,2026-05-07 15:07:34
